Flag --port has been deprecated, see --secure-port instead.
I0530 01:38:21.457416       1 serving.go:331] Generated self-signed cert in-memory
I0530 07:14:07.231250       1 namespace_controller.go:185] Namespace has been deleted webhook-6496
I0530 07:14:15.912493       1 event.go:291] "Event occurred" object="statefulset-4827/ss" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss-1 in StatefulSet ss successful"
I0530 07:14:15.940167       1 event.go:291] "Event occurred" object="statefulset-4827/ss" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="create Pod ss-2 in StatefulSet ss successful"
E0530 07:14:16.457670       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:14:19.636437       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:14:30.278338       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:14:37.979479       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:14:39.061793       1 event.go:291] "Event occurred" object="statefulset-4827/ss" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss-2 in StatefulSet ss successful"
I0530 07:14:39.109950       1 event.go:291] "Event occurred" object="statefulset-4827/ss" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss-1 in StatefulSet ss successful"
I0530 07:14:39.129294       1 event.go:291] "Event occurred" object="statefulset-4827/ss" kind="StatefulSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod ss-0 in StatefulSet ss successful"
E0530 07:14:48.802893       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:15:09.891630       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:15:12.786023       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:15:25.424547       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:15:35.610812       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:15:46.521239       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:16:06.419836       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:16:14.231601       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:16:15.496380       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:16:20.930958       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:16:54.592368       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:05.104141       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:09.351941       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:12.392818       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:50.788060       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:51.044474       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:17:58.108608       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:18:01.059359       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:18:37.156329       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:18:42.394866       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:18:48.102128       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:18:48.975694       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:19:14.149845       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:19:32.246405       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:19:39.234849       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:19:43.027589       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:19:53.948092       1 stateful_set.go:419] StatefulSet has been deleted statefulset-4827/ss
E0530 07:19:58.951640       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:20:05.217103       1 namespace_controller.go:185] Namespace has been deleted statefulset-4827
E0530 07:20:06.078180       1 tokens_controller.go:261] error synchronizing serviceaccount emptydir-4200/default: secrets "default-token-zsls4" is forbidden: unable to create new content in namespace emptydir-4200 because it is being terminated
I0530 07:20:11.765498       1 namespace_controller.go:185] Namespace has been deleted emptydir-4200
I0530 07:20:14.220075       1 event.go:291] "Event occurred" object="replication-controller-5310/my-hostname-basic-e89f6a21-22c1-4942-9480-849bb1292333" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: my-hostname-basic-e89f6a21-22c1-4942-9480-849bb1292333-nzz8t"
E0530 07:20:15.586164       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:20:17.199597       1 namespace_controller.go:185] Namespace has been deleted projected-468
I0530 07:20:24.177435       1 namespace_controller.go:185] Namespace has been deleted kubectl-3067
E0530 07:20:24.580112       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:20:31.061603       1 tokens_controller.go:261] error synchronizing serviceaccount replication-controller-5310/default: secrets "default-token-sft9x" is forbidden: unable to create new content in namespace replication-controller-5310 because it is being terminated
E0530 07:20:34.379870       1 tokens_controller.go:261] error synchronizing serviceaccount pods-537/default: secrets "default-token-m8t9t" is forbidden: unable to create new content in namespace pods-537 because it is being terminated
E0530 07:20:35.323156       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:20:36.562471       1 namespace_controller.go:185] Namespace has been deleted replication-controller-5310
E0530 07:20:44.525547       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:20:48.814001       1 namespace_controller.go:185] Namespace has been deleted emptydir-2637
E0530 07:20:48.840041       1 tokens_controller.go:261] error synchronizing serviceaccount replication-controller-8913/default: secrets "default-token-s4vdh" is forbidden: unable to create new content in namespace replication-controller-8913 because it is being terminated
I0530 07:20:59.188262       1 namespace_controller.go:185] Namespace has been deleted replication-controller-8913
I0530 07:21:06.785362       1 event.go:291] "Event occurred" object="services-8718/affinity-clusterip-timeout" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: affinity-clusterip-timeout-54zv8"
I0530 07:21:06.852150       1 event.go:291] "Event occurred" object="services-8718/affinity-clusterip-timeout" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: affinity-clusterip-timeout-mtljp"
I0530 07:21:06.864929       1 event.go:291] "Event occurred" object="services-8718/affinity-clusterip-timeout" kind="ReplicationController" apiVersion="v1" type="Normal" reason="SuccessfulCreate" message="Created pod: affinity-clusterip-timeout-bslg6"
E0530 07:21:14.519446       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:21:14.579374       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:21:17.412797       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:21:19.210170       1 namespace_controller.go:185] Namespace has been deleted pods-537
E0530 07:21:31.677093       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:21:48.663661       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:21:58.202126       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:22:10.264538       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:22:13.609148       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:22:19.788800       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:22:31.029932       1 tokens_controller.go:261] error synchronizing serviceaccount services-8718/default: secrets "default-token-jgngb" is forbidden: unable to create new content in namespace services-8718 because it is being terminated
I0530 07:22:36.110363       1 namespace_controller.go:185] Namespace has been deleted services-8718
E0530 07:22:44.883226       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:22:49.261033       1 namespace_controller.go:185] Namespace has been deleted security-context-test-7599
I0530 07:22:58.565416       1 namespace_controller.go:185] Namespace has been deleted dns-6662
E0530 07:22:59.040046       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:22:59.822332       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:23:01.532592       1 tokens_controller.go:261] error synchronizing serviceaccount container-runtime-978/default: secrets "default-token-dkcxq" is forbidden: unable to create new content in namespace container-runtime-978 because it is being terminated
I0530 07:23:06.756786       1 namespace_controller.go:185] Namespace has been deleted container-runtime-978
E0530 07:23:08.661963       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:23:33.595939       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:23:44.109246       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:23:49.735518       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:23:51.781476       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:24:13.650182       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:24:27.515817       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:24:32.465171       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:24:39.706144       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:24:53.564150       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:25:05.866503       1 tokens_controller.go:261] error synchronizing serviceaccount var-expansion-3046/default: secrets "default-token-l5jr9" is forbidden: unable to create new content in namespace var-expansion-3046 because it is being terminated
I0530 07:25:07.623201       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set webserver-deployment-dd94f59b7 to 10"
I0530 07:25:07.636564       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-4n7cl"
I0530 07:25:07.655790       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-xdls2"
I0530 07:25:07.658250       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-z22nl"
I0530 07:25:07.690032       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-dbq6p"
I0530 07:25:07.690109       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-8xfpb"
I0530 07:25:07.690117       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-gkb2c"
I0530 07:25:07.690126       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-5r67m"
I0530 07:25:07.777399       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-25ndk"
I0530 07:25:07.779743       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-6n7p7"
I0530 07:25:07.781196       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-7s6qg"
I0530 07:25:10.968023       1 namespace_controller.go:185] Namespace has been deleted var-expansion-3046
E0530 07:25:16.057992       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:25:18.356599       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
E0530 07:25:20.711509       1 reflector.go:127] k8s.io/client-go/metadata/metadatainformer/informer.go:90: Failed to watch *v1.PartialObjectMetadata: failed to list *v1.PartialObjectMetadata: the server could not find the requested resource
I0530 07:25:28.783330       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set webserver-deployment-795d758f88 to 3"
I0530 07:25:28.802717       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-8pbls"
I0530 07:25:28.830718       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-zdxmx"
I0530 07:25:28.833337       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled down replica set webserver-deployment-dd94f59b7 to 8"
I0530 07:25:28.834069       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-9ps4k"
I0530 07:25:29.056612       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set webserver-deployment-795d758f88 to 5"
I0530 07:25:29.078183       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="Deleted pod: webserver-deployment-dd94f59b7-6n7p7"
I0530 07:25:29.078251       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-thfwj"
I0530 07:25:29.098666       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-jsm9z"
I0530 07:25:29.099013       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulDelete" message="Deleted pod: webserver-deployment-dd94f59b7-7s6qg"
I0530 07:25:30.994259       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set webserver-deployment-dd94f59b7 to 20"
I0530 07:25:31.100201       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set webserver-deployment-795d758f88 to 13"
I0530 07:25:31.100435       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-gw4x8"
I0530 07:25:31.142469       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-mnjbt"
I0530 07:25:31.142704       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-8fxqt"
I0530 07:25:31.142791       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-zzpjb"
I0530 07:25:31.492831       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-9s6b2"
I0530 07:25:31.492982       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-zqmfx"
I0530 07:25:31.493029       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-4lbzp"
I0530 07:25:31.493228       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-knwgz"
I0530 07:25:31.493313       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-t5j45"
I0530 07:25:31.523840       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-ljqnc"
I0530 07:25:31.973723       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-6f8h7"
I0530 07:25:31.974767       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-76f7b"
I0530 07:25:31.974839       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-npg2l"
I0530 07:25:31.980179       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-7zmdb"
I0530 07:25:31.980382       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-ksplb"
I0530 07:25:31.990118       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-n4lsb"
I0530 07:25:31.999818       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-bltbx"
I0530 07:25:32.000142       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-cnwnm"
I0530 07:25:32.000326       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-dd94f59b7" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-dd94f59b7-wczfv"
I0530 07:25:32.005368       1 event.go:291] "Event occurred" object="deployment-522/webserver-deployment-795d758f88" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: webserver-deployment-795d758f88-9h6hh"
